name,console,genre,region,publisher,views,download,released,rate,site,link
Monster High: 13 Wishes,Wii U,"action,adventure",EU,Little Orbit,"1,007",308,None,2.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/monster-high-13-wishes-2.html
Barbie and her Sisters Puppy Rescue,Wii U,"action,adventure",EU,Little Orbit,"1,218",297,None,3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/barbie-and-her-sisters-puppy-rescue-2.html
Jeopardy!,Wii U,other,US,THQ,"1,036",283,20th Dec 2012 (USA),5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/jeopardy.html
Game Party Champions,Wii U,other,EU,Warner Bros,"1,086",272,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/game-party-champions.html
The Book of Unwritten Tales 2,Wii U,"action,puzzle",EU,Nordic Games,"1,163",240,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-book-of-unwritten-tales-2.html
Tumblestone,Wii U,puzzle,EU,The Quantum Astrophysicists Guild,"1,073",237,"November 1, 2016",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/tumblestone.html
Zumba Fitness: World Party,Wii U,other,EU,Majesco,"1,218",231,None,3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/zumba-fitness-world-party-2.html
SiNG Party,Wii U,other,EU,Nintendo,"1,079",228,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/sing-party.html
The Voice: I Want You,Wii U,other,US,Activision,"1,111",220,None,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-voice-i-want-you.html
Your Shape Fitness Evolved 2013,Wii U,other,EU,Ubisoft,988,218,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/your-shape-fitness-evolved-2013.html
Project Zero: Maiden of Black Water,Wii U,adventure,EU,Nintendo,"4,792",0,None,3.6/5 (17 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/project-zero-maiden-of-black-water.html
Cocoto Magic Circus 2,Wii U,other,EU,Bigben Interactive,"2,693",0,None,3.7/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/cocoto-magic-circus-2.html
