name,console,region,rating,size,link,site
Bomber Baron (1985)(Optyx Software),Acorn Electron,US English,5.00 (1 votes),4.42 kB,https://www.romsgames.net/acorn-electron-rom-bomber-baron-1985optyx-software/,https://www.romsgames.net/
Bonecruncher (198x)(Superior Software),Acorn Electron,US English,5.00 (1 votes),23.7 kB,https://www.romsgames.net/acorn-electron-rom-bonecruncher-198xsuperior-software/,https://www.romsgames.net/
Buffalo Bill's Wild West Show (1989)(Adventure Soft U.K. Ltd.),Acorn Electron,US English,5.00 (1 votes),98.6 kB,https://www.romsgames.net/acorn-electron-rom-buffalo-bills-wild-west-show-1989adventure-soft-uk-ltd/,https://www.romsgames.net/
Grid Iron (198x)(Top Ten),Acorn Electron,US English,5.00 (1 votes),7.99 kB,https://www.romsgames.net/acorn-electron-rom-grid-iron-198xtop-ten/,https://www.romsgames.net/
Bug Blaster (1983)(Aligata Software-Superior Software),Acorn Electron,US English,5.00 (1 votes),13.8 kB,https://www.romsgames.net/acorn-electron-rom-bug-blaster-1983aligata-software-superior-software/,https://www.romsgames.net/
Soccer Boss (198x)(-),Acorn Electron,US English,5.00 (1 votes),8.98 kB,https://www.romsgames.net/acorn-electron-rom-soccer-boss-198x-/,https://www.romsgames.net/
Space Caverns (1985)(Tynesoft),Acorn Electron,US English,5.00 (1 votes),6.51 kB,https://www.romsgames.net/acorn-electron-rom-space-caverns-1985tynesoft/,https://www.romsgames.net/
Space Station Alpha (198x)(-)[b],Acorn Electron,US English,5.00 (1 votes),6.50 kB,https://www.romsgames.net/acorn-electron-rom-space-station-alpha-198x-b/,https://www.romsgames.net/
Citadel (1985)(Superior Software)[a],Acorn Electron,US English,5.00 (1 votes),20.5 kB,https://www.romsgames.net/acorn-electron-rom-citadel-1985superior-softwarea/,https://www.romsgames.net/
Codename Droid - Stryker's Run-Part 2 (1987)(Superior Software),Acorn Electron,US English,5.00 (1 votes),24.0 kB,https://www.romsgames.net/acorn-electron-rom-codename-droid---strykers-run-part-2-1987superior-software/,https://www.romsgames.net/
Combat Lynx (1985)(Durell Software)[a],Acorn Electron,US English,5.00 (1 votes),15.8 kB,https://www.romsgames.net/acorn-electron-rom-combat-lynx-1985durell-softwarea/,https://www.romsgames.net/
Confuzion (198x)(Incentive Software)[b],Acorn Electron,US English,5.00 (1 votes),8.95 kB,https://www.romsgames.net/acorn-electron-rom-confuzion-198xincentive-softwareb/,https://www.romsgames.net/
Cops N' Robbers (1987)(Atlantis Software)[a],Acorn Electron,US English,5.00 (1 votes),7.40 kB,https://www.romsgames.net/acorn-electron-rom-cops-n-robbers-1987atlantis-softwarea/,https://www.romsgames.net/
Crazee Rider (1987)(Superior Software),Acorn Electron,US English,5.00 (1 votes),27.0 kB,https://www.romsgames.net/acorn-electron-rom-crazee-rider-1987superior-software/,https://www.romsgames.net/
"Survivors, The (1987)(Atlantis Software)",Acorn Electron,US English,5.00 (1 votes),8.66 kB,https://www.romsgames.net/acorn-electron-rom-survivors-the-1987atlantis-software/,https://www.romsgames.net/
Crazee Rider (1987)(Superior Software)[t],Acorn Electron,US English,5.00 (1 votes),28.6 kB,https://www.romsgames.net/acorn-electron-rom-crazee-rider-1987superior-softwaret/,https://www.romsgames.net/
Croaker (1983)(Program Power)[a],Acorn Electron,US English,5.00 (1 votes),4.77 kB,https://www.romsgames.net/acorn-electron-rom-croaker-1983program-powera/,https://www.romsgames.net/
Cybertron (1983)(Micropower-Program Power),Acorn Electron,US English,5.00 (1 votes),9.05 kB,https://www.romsgames.net/acorn-electron-rom-cybertron-1983micropower-program-power/,https://www.romsgames.net/
TD2-Parachute (19xx)(-),Acorn Electron,US English,5.00 (1 votes),3.37 kB,https://www.romsgames.net/acorn-electron-rom-td2-parachute-19xx-/,https://www.romsgames.net/
"Dating Game, The (1983)(Ivan Berg Software)",Acorn Electron,US English,5.00 (1 votes),18.5 kB,https://www.romsgames.net/acorn-electron-rom-dating-game-the-1983ivan-berg-software/,https://www.romsgames.net/
Deathstar (1985)(Superior Software)[a2],Acorn Electron,US English,5.00 (1 votes),9.60 kB,https://www.romsgames.net/acorn-electron-rom-deathstar-1985superior-softwarea2/,https://www.romsgames.net/
Templeton (1986)(JEC),Acorn Electron,US English,5.00 (1 votes),6.82 kB,https://www.romsgames.net/acorn-electron-rom-templeton-1986jec/,https://www.romsgames.net/
Draughts (198x)(Acornsoft),Acorn Electron,US English,5.00 (1 votes),6.34 kB,https://www.romsgames.net/acorn-electron-rom-draughts-198xacornsoft/,https://www.romsgames.net/
Electron Computing 1 (19xx)(Argus Press Software),Acorn Electron,US English,5.00 (1 votes),32.5 kB,https://www.romsgames.net/acorn-electron-rom-electron-computing-1-19xxargus-press-software/,https://www.romsgames.net/
Millionaire - A Managment Game (1984)(Incentive Software),Acorn Electron,US English,5.00 (1 votes),12.2 kB,https://www.romsgames.net/acorn-electron-rom-millionaire---a-managment-game-1984incentive-software/,https://www.romsgames.net/
